Task_Duration_Days,Labor_Required,Equipment_Units,Material_Cost_USD,Start_Constraint,Risk_Level,Resource_Constraint_Score,Site_Constraint_Score,Dependency_Count,weathercode,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,shortwave_radiation_sum,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,et0_fao_evapotranspiration,Delay_Days
75,12,2,48257.69,10,0,0.4,0.29,2,39.7,28.83,22.253333333333334,25.67,34.913333333333334,26.383333333333333,30.616666666666667,20.032666666666668,0.5633333333333332,0.5633333333333332,0.0,3.1,7.319999999999999,18.490000000000002,163.93333333333334,3.975333333333333,4.5252243668899474
12,6,8,35731.09,16,2,0.91,0.51,3,52.03333333333333,28.456666666666667,23.496666666666666,25.516666666666666,31.80666666666667,26.57,28.706666666666667,16.343333333333334,2.46,2.46,0.0,4.533333333333333,17.233333333333334,38.15,29.433333333333334,3.5396666666666667,17.69359820468698
74,11,9,36893.42,24,1,0.53,0.4,4,9.066666666666666,29.613333333333333,22.453333333333333,25.956666666666667,33.31666666666667,25.69333333333333,29.25,20.462333333333333,0.05,0.05,0.0,0.36666666666666664,11.733333333333333,27.533333333333335,38.833333333333336,4.350666666666667,9.444309547220127
16,3,6,80765.74,26,1,0.78,0.46,1,39.1,30.076666666666664,23.236666666666668,26.336666666666666,34.57333333333334,26.676666666666666,30.05666666666667,19.670666666666666,0.9966666666666666,0.9966666666666666,0.0,3.7666666666666666,13.75,31.466666666666665,43.3,4.147,13.78676747575135
72,8,5,33489.77,22,0,0.93,0.88,1,3.1,28.92,21.466666666666665,24.973333333333336,31.66,23.02,27.233333333333334,22.385333333333335,0.006666666666666667,0.006666666666666667,0.0,0.06666666666666667,14.120000000000001,31.016666666666666,38.13333333333333,4.736999999999999,12.263180877654971
76,14,9,21696.88,6,0,0.53,0.38,1,23.533333333333335,28.206666666666667,21.740000000000002,25.15666666666667,31.94333333333333,24.066666666666666,27.883333333333333,18.336000000000002,1.1700000000000002,1.1700000000000002,0.0,1.3333333333333333,14.1,27.986666666666668,92.8,4.055000000000001,6.496666964167755
24,14,9,9384.15,11,1,0.35,0.46,0,59.93333333333333,28.80666666666667,22.923333333333336,25.496666666666666,35.016666666666666,27.523333333333333,30.466666666666665,19.56833333333333,5.35,5.35,0.0,7.166666666666667,9.033333333333333,22.42666666666667,32.53333333333333,3.852333333333333,18.060211136887492
28,10,1,47202.62,20,1,0.61,0.21,4,5.566666666666666,29.123333333333335,21.916666666666668,25.313333333333333,32.1,24.029999999999998,27.490000000000002,21.885666666666665,0.15,0.15,0.0,0.7,16.486666666666668,34.14666666666667,42.666666666666664,4.899,10.18003970487479
8,2,3,48731.08,6,1,0.93,0.14,1,23.533333333333335,28.206666666666667,21.740000000000002,25.15666666666667,31.94333333333333,24.066666666666666,27.883333333333333,18.336000000000002,1.1700000000000002,1.1700000000000002,0.0,1.3333333333333333,14.1,27.986666666666668,92.8,4.055000000000001,7.608827651021732
36,14,9,84249.96,11,1,0.84,0.72,4,59.93333333333333,28.80666666666667,22.923333333333336,25.496666666666666,35.016666666666666,27.523333333333333,30.466666666666665,19.56833333333333,5.35,5.35,0.0,7.166666666666667,9.033333333333333,22.42666666666667,32.53333333333333,3.852333333333333,22.86089393786942
8,9,2,22902.63,14,2,0.25,0.56,1,6.0,29.163333333333334,22.779999999999998,25.636666666666667,32.87,25.456666666666667,28.433333333333334,21.76066666666667,0.05,0.05,0.0,0.23333333333333334,14.883333333333333,31.34333333333333,45.7,4.713666666666667,13.783812369334996
58,3,4,38718.14,1,0,0.75,0.71,2,28.0,28.723333333333336,23.116666666666667,25.486666666666668,32.17,25.87,28.69,17.647333333333332,0.36333333333333334,0.36333333333333334,0.0,1.9333333333333333,15.229999999999999,31.986666666666668,63.63333333333333,3.8056666666666668,9.54379380781845
60,8,4,81032.17,13,1,0.66,0.22,4,53.06666666666667,29.246666666666666,22.82,25.64,34.93333333333333,26.636666666666667,30.086666666666666,19.803,2.06,2.06,0.0,2.966666666666667,12.696666666666665,30.290000000000003,71.5,3.99,10.043459382114087
50,16,2,82538.74,12,0,0.93,0.56,3,56.333333333333336,28.956666666666667,23.14,25.56,35.406666666666666,27.62,30.503333333333334,18.640666666666668,2.9433333333333334,2.9433333333333334,0.0,7.466666666666667,8.383333333333333,23.90666666666667,115.3,3.710666666666667,11.746173656346313
28,2,3,39076.5,3,1,0.3,0.3,0,16.133333333333333,27.81,21.666666666666668,24.716666666666665,30.85,23.65666666666667,27.313333333333333,16.785666666666668,0.45666666666666667,0.45666666666666667,0.0,1.2666666666666666,14.893333333333334,32.52333333333333,167.1,3.701333333333333,7.193044921472744
41,6,3,46453.28,13,2,0.63,0.28,3,53.06666666666667,29.246666666666666,22.82,25.64,34.93333333333333,26.636666666666667,30.086666666666666,19.803,2.06,2.06,0.0,2.966666666666667,12.696666666666665,30.290000000000003,71.5,3.99,14.430870094676003
64,12,1,31025.3,13,2,0.9,0.11,4,53.06666666666667,29.246666666666666,22.82,25.64,34.93333333333333,26.636666666666667,30.086666666666666,19.803,2.06,2.06,0.0,2.966666666666667,12.696666666666665,30.290000000000003,71.5,3.99,11.624862843299354
27,5,6,93322.93,15,1,0.53,0.2,1,52.266666666666666,29.14,23.133333333333333,25.6,33.346666666666664,25.706666666666667,29.06,18.88133333333333,2.17,2.17,0.0,5.066666666666666,15.993333333333334,36.37,36.6,3.9153333333333338,9.170731325984253
63,2,8,12745.73,6,1,0.59,0.35,4,23.533333333333335,28.206666666666667,21.740000000000002,25.15666666666667,31.94333333333333,24.066666666666666,27.883333333333333,18.336000000000002,1.1700000000000002,1.1700000000000002,0.0,1.3333333333333333,14.1,27.986666666666668,92.8,4.055000000000001,10.199645341537844
17,16,3,93441.19,18,2,0.26,0.19,0,47.2,29.173333333333332,22.970000000000002,25.62,33.92666666666666,25.826666666666664,29.123333333333335,19.062333333333335,2.3333333333333335,2.3333333333333335,0.0,2.8333333333333335,13.379999999999999,31.2,43.46666666666667,4.036,13.564200840535387
73,5,5,68702.78,1,1,0.42,0.89,4,28.0,28.723333333333336,23.116666666666667,25.486666666666668,32.17,25.87,28.69,17.647333333333332,0.36333333333333334,0.36333333333333334,0.0,1.9333333333333333,15.229999999999999,31.986666666666668,63.63333333333333,3.8056666666666668,17.162656149540698
33,15,1,53625.64,9,1,0.46,0.35,1,44.233333333333334,29.076666666666664,22.41,25.60666666666667,34.63666666666666,26.59,30.316666666666666,19.968999999999998,1.12,1.12,0.0,2.466666666666667,8.346666666666668,21.183333333333334,82.76666666666667,3.96,5.963545287410481
84,12,7,4233.25,17,2,0.96,0.2,3,53.9,27.946666666666665,23.273333333333333,25.183333333333334,32.056666666666665,26.423333333333336,28.69,15.520999999999999,3.066666666666667,3.066666666666667,0.0,5.566666666666666,12.430000000000001,30.836666666666666,36.06666666666667,3.293,17.170593611217026
77,4,1,48084.02,28,0,0.43,0.26,2,17.566666666666666,30.466666666666665,23.623333333333335,26.623333333333335,33.553333333333335,25.996666666666666,29.15,19.854333333333333,0.5366666666666667,0.5366666666666667,0.0,1.8666666666666667,17.546666666666667,38.43666666666666,34.166666666666664,4.806333333333333,6.062461122079776
29,15,9,41367.06,16,1,0.57,0.57,3,52.03333333333333,28.456666666666667,23.496666666666666,25.516666666666666,31.80666666666667,26.57,28.706666666666667,16.343333333333334,2.46,2.46,0.0,4.533333333333333,17.233333333333334,38.15,29.433333333333334,3.5396666666666667,12.149914651387775
13,11,8,16960.66,4,0,0.74,0.15,1,6.366666666666666,27.506666666666668,21.0,24.19,30.02,22.923333333333336,26.07,22.589666666666666,0.07666666666666666,0.07666666666666666,0.0,0.4666666666666667,15.903333333333332,32.46666666666667,145.63333333333333,4.755333333333334,1.43930194221281
46,16,7,65984.55,11,1,0.33,0.79,1,59.93333333333333,28.80666666666667,22.923333333333336,25.496666666666666,35.016666666666666,27.523333333333333,30.466666666666665,19.56833333333333,5.35,5.35,0.0,7.166666666666667,9.033333333333333,22.42666666666667,32.53333333333333,3.852333333333333,23.122838701006312
35,6,7,97143.94,5,2,0.59,0.87,0,10.066666666666666,27.833333333333332,21.18,24.46333333333333,30.046666666666667,23.053333333333335,26.186666666666667,20.332,0.07,0.07,0.0,0.43333333333333335,16.89666666666667,32.77,63.833333333333336,4.553333333333333,15.468732457923267
6,14,5,56656.69,21,2,0.79,0.3,4,5.6,29.27,21.509999999999998,25.14333333333333,31.953333333333333,23.316666666666666,27.303333333333335,23.029999999999998,0.010000000000000002,0.010000000000000002,0.0,0.1,15.493333333333334,33.36,38.833333333333336,5.002666666666667,9.453274968613686
82,18,5,71760.57,8,0,0.89,0.46,4,56.06666666666667,28.55666666666667,22.85666666666667,25.453333333333333,34.406666666666666,26.990000000000002,30.283333333333335,17.662333333333333,3.2766666666666664,3.2766666666666664,0.0,6.733333333333333,11.053333333333335,28.49,146.4,3.4739999999999998,10.40746956513459
69,12,5,7776.59,19,1,0.7,0.12,3,5.866666666666666,29.353333333333335,22.573333333333334,25.69,33.15,24.793333333333333,28.433333333333334,21.775333333333332,0.010000000000000002,0.010000000000000002,0.0,0.1,13.416666666666666,29.13,59.266666666666666,4.743333333333334,7.588405665135435
47,11,1,42349.03,0,2,0.74,0.61,2,9.933333333333334,28.84,22.483333333333334,25.506666666666668,32.15,24.89333333333333,28.2,19.875,0.05,0.05,0.0,0.26666666666666666,15.586666666666666,33.75,44.266666666666666,4.4093333333333335,15.823517589721192
25,13,8,12519.49,21,2,0.3,0.43,2,5.6,29.27,21.509999999999998,25.14333333333333,31.953333333333333,23.316666666666666,27.303333333333335,23.029999999999998,0.010000000000000002,0.010000000000000002,0.0,0.1,15.493333333333334,33.36,38.833333333333336,5.002666666666667,14.087332642491237
66,11,1,61666.79,14,1,0.96,0.32,0,6.0,29.163333333333334,22.779999999999998,25.636666666666667,32.87,25.456666666666667,28.433333333333334,21.76066666666667,0.05,0.05,0.0,0.23333333333333334,14.883333333333333,31.34333333333333,45.7,4.713666666666667,8.522508096064852
10,16,4,93909.73,20,1,0.31,0.27,1,5.566666666666666,29.123333333333335,21.916666666666668,25.313333333333333,32.1,24.029999999999998,27.490000000000002,21.885666666666665,0.15,0.15,0.0,0.7,16.486666666666668,34.14666666666667,42.666666666666664,4.899,5.346422343174156
56,15,9,66516.0,25,1,0.82,0.62,0,4.433333333333334,30.363333333333333,22.87,26.34,34.72666666666667,26.243333333333332,29.9,22.631666666666668,0.060000000000000005,0.060000000000000005,0.0,0.4,10.770000000000001,25.31,61.43333333333333,4.747333333333333,10.273219600580338
30,15,9,8603.5,5,1,0.41,0.43,4,10.066666666666666,27.833333333333332,21.18,24.46333333333333,30.046666666666667,23.053333333333335,26.186666666666667,20.332,0.07,0.07,0.0,0.43333333333333335,16.89666666666667,32.77,63.833333333333336,4.553333333333333,9.534061841841877
5,4,5,36111.95,18,0,0.95,0.24,1,47.2,29.173333333333332,22.970000000000002,25.62,33.92666666666666,25.826666666666664,29.123333333333335,19.062333333333335,2.3333333333333335,2.3333333333333335,0.0,2.8333333333333335,13.379999999999999,31.2,43.46666666666667,4.036,5.713474953328749
33,11,4,55515.67,17,1,0.78,0.65,0,53.9,27.946666666666665,23.273333333333333,25.183333333333334,32.056666666666665,26.423333333333336,28.69,15.520999999999999,3.066666666666667,3.066666666666667,0.0,5.566666666666666,12.430000000000001,30.836666666666666,36.06666666666667,3.293,18.502830978591916
65,19,3,40917.57,5,1,0.8,0.55,3,10.066666666666666,27.833333333333332,21.18,24.46333333333333,30.046666666666667,23.053333333333335,26.186666666666667,20.332,0.07,0.07,0.0,0.43333333333333335,16.89666666666667,32.77,63.833333333333336,4.553333333333333,9.879511902762797
18,15,3,83530.76,12,2,0.38,0.79,4,56.333333333333336,28.956666666666667,23.14,25.56,35.406666666666666,27.62,30.503333333333334,18.640666666666668,2.9433333333333334,2.9433333333333334,0.0,7.466666666666667,8.383333333333333,23.90666666666667,115.3,3.710666666666667,21.804435455342272
49,4,5,81652.43,0,1,0.55,0.19,2,9.933333333333334,28.84,22.483333333333334,25.506666666666668,32.15,24.89333333333333,28.2,19.875,0.05,0.05,0.0,0.26666666666666666,15.586666666666666,33.75,44.266666666666666,4.4093333333333335,6.946439952305238
11,13,1,61571.27,22,2,0.69,0.73,0,3.1,28.92,21.466666666666665,24.973333333333336,31.66,23.02,27.233333333333334,22.385333333333335,0.006666666666666667,0.006666666666666667,0.0,0.06666666666666667,14.120000000000001,31.016666666666666,38.13333333333333,4.736999999999999,16.439728300562393
85,19,5,37972.34,22,1,0.82,0.64,4,3.1,28.92,21.466666666666665,24.973333333333336,31.66,23.02,27.233333333333334,22.385333333333335,0.006666666666666667,0.006666666666666667,0.0,0.06666666666666667,14.120000000000001,31.016666666666666,38.13333333333333,4.736999999999999,10.651884084604713
26,2,6,26278.3,25,0,0.28,0.19,4,4.433333333333334,30.363333333333333,22.87,26.34,34.72666666666667,26.243333333333332,29.9,22.631666666666668,0.060000000000000005,0.060000000000000005,0.0,0.4,10.770000000000001,25.31,61.43333333333333,4.747333333333333,4.138994705046373
63,14,7,11481.56,12,0,0.97,0.66,2,56.333333333333336,28.956666666666667,23.14,25.56,35.406666666666666,27.62,30.503333333333334,18.640666666666668,2.9433333333333334,2.9433333333333334,0.0,7.466666666666667,8.383333333333333,23.90666666666667,115.3,3.710666666666667,12.185071675266821
89,4,9,36134.87,6,0,0.91,0.45,2,23.533333333333335,28.206666666666667,21.740000000000002,25.15666666666667,31.94333333333333,24.066666666666666,27.883333333333333,18.336000000000002,1.1700000000000002,1.1700000000000002,0.0,1.3333333333333333,14.1,27.986666666666668,92.8,4.055000000000001,8.663903410416395
86,16,3,41904.08,14,1,0.42,0.86,2,6.0,29.163333333333334,22.779999999999998,25.636666666666667,32.87,25.456666666666667,28.433333333333334,21.76066666666667,0.05,0.05,0.0,0.23333333333333334,14.883333333333333,31.34333333333333,45.7,4.713666666666667,14.809651886952576
59,14,2,67906.47,11,2,0.86,0.21,0,59.93333333333333,28.80666666666667,22.923333333333336,25.496666666666666,35.016666666666666,27.523333333333333,30.466666666666665,19.56833333333333,5.35,5.35,0.0,7.166666666666667,9.033333333333333,22.42666666666667,32.53333333333333,3.852333333333333,19.755680341029013
27,15,3,66157.82,26,1,0.61,0.61,2,39.1,30.076666666666664,23.236666666666668,26.336666666666666,34.57333333333334,26.676666666666666,30.05666666666667,19.670666666666666,0.9966666666666666,0.9966666666666666,0.0,3.7666666666666666,13.75,31.466666666666665,43.3,4.147,13.30253286669651
49,3,9,7940.71,25,1,0.57,0.41,3,4.433333333333334,30.363333333333333,22.87,26.34,34.72666666666667,26.243333333333332,29.9,22.631666666666668,0.060000000000000005,0.060000000000000005,0.0,0.4,10.770000000000001,25.31,61.43333333333333,4.747333333333333,6.663329635422045
77,8,7,40130.67,0,1,0.45,0.87,4,9.933333333333334,28.84,22.483333333333334,25.506666666666668,32.15,24.89333333333333,28.2,19.875,0.05,0.05,0.0,0.26666666666666666,15.586666666666666,33.75,44.266666666666666,4.4093333333333335,15.42604052881035
33,16,9,18996.11,14,2,0.66,0.36,2,6.0,29.163333333333334,22.779999999999998,25.636666666666667,32.87,25.456666666666667,28.433333333333334,21.76066666666667,0.05,0.05,0.0,0.23333333333333334,14.883333333333333,31.34333333333333,45.7,4.713666666666667,11.142646795335516
1,10,2,16524.46,3,1,0.78,0.87,4,16.133333333333333,27.81,21.666666666666668,24.716666666666665,30.85,23.65666666666667,27.313333333333333,16.785666666666668,0.45666666666666667,0.45666666666666667,0.0,1.2666666666666666,14.893333333333334,32.52333333333333,167.1,3.701333333333333,14.069248802554773
21,4,5,82902.91,12,2,0.53,0.82,1,56.333333333333336,28.956666666666667,23.14,25.56,35.406666666666666,27.62,30.503333333333334,18.640666666666668,2.9433333333333334,2.9433333333333334,0.0,7.466666666666667,8.383333333333333,23.90666666666667,115.3,3.710666666666667,24.300180505422
55,18,4,5149.61,22,1,0.7,0.32,1,3.1,28.92,21.466666666666665,24.973333333333336,31.66,23.02,27.233333333333334,22.385333333333335,0.006666666666666667,0.006666666666666667,0.0,0.06666666666666667,14.120000000000001,31.016666666666666,38.13333333333333,4.736999999999999,6.296817797519195
6,2,2,42499.1,26,1,0.76,0.74,2,39.1,30.076666666666664,23.236666666666668,26.336666666666666,34.57333333333334,26.676666666666666,30.05666666666667,19.670666666666666,0.9966666666666666,0.9966666666666666,0.0,3.7666666666666666,13.75,31.466666666666665,43.3,4.147,12.260641388787992
81,17,9,17652.16,24,2,0.77,0.9,4,9.066666666666666,29.613333333333333,22.453333333333333,25.956666666666667,33.31666666666667,25.69333333333333,29.25,20.462333333333333,0.05,0.05,0.0,0.36666666666666664,11.733333333333333,27.533333333333335,38.833333333333336,4.350666666666667,15.565056239714142
69,13,9,88053.69,4,1,0.24,0.3,1,6.366666666666666,27.506666666666668,21.0,24.19,30.02,22.923333333333336,26.07,22.589666666666666,0.07666666666666666,0.07666666666666666,0.0,0.4666666666666667,15.903333333333332,32.46666666666667,145.63333333333333,4.755333333333334,8.162348260351793
5,4,6,56147.01,28,2,0.89,0.45,2,17.566666666666666,30.466666666666665,23.623333333333335,26.623333333333335,33.553333333333335,25.996666666666666,29.15,19.854333333333333,0.5366666666666667,0.5366666666666667,0.0,1.8666666666666667,17.546666666666667,38.43666666666666,34.166666666666664,4.806333333333333,11.55268930458891
3,11,6,23906.68,1,1,0.57,0.52,4,28.0,28.723333333333336,23.116666666666667,25.486666666666668,32.17,25.87,28.69,17.647333333333332,0.36333333333333334,0.36333333333333334,0.0,1.9333333333333333,15.229999999999999,31.986666666666668,63.63333333333333,3.8056666666666668,13.098857939643214
53,7,8,50740.3,22,0,0.41,0.34,2,3.1,28.92,21.466666666666665,24.973333333333336,31.66,23.02,27.233333333333334,22.385333333333335,0.006666666666666667,0.006666666666666667,0.0,0.06666666666666667,14.120000000000001,31.016666666666666,38.13333333333333,4.736999999999999,0.9704392215077506
23,12,6,73417.15,25,2,0.39,0.11,4,4.433333333333334,30.363333333333333,22.87,26.34,34.72666666666667,26.243333333333332,29.9,22.631666666666668,0.060000000000000005,0.060000000000000005,0.0,0.4,10.770000000000001,25.31,61.43333333333333,4.747333333333333,10.984684552435057
